weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_iwec,2017-06-14 20:00:00.000,24.0,14.4692248260096,0.017791998691439,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 21:00:00.000,24.0,14.4692248260096,0.017791998691439,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 22:00:00.000,24.0,14.4692248260096,0.017791998691439,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 23:00:00.000,24.5,14.0978628833734,0.018330713522837,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 00:00:00.000,25.0,14.4692248260096,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 01:00:00.000,25.0,14.4692248260096,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 02:00:00.000,24.3,13.7250550078483,0.0181245804138761,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 03:00:00.000,25.0,14.6543676478638,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 04:00:00.000,25.0,14.4692248260096,0.0179053810197766,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 05:00:00.000,24.4,13.7250550078483,0.0176561530510117,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 06:00:00.000,25.0,14.4692248260096,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 07:00:00.000,25.0,14.4692248260096,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 08:00:00.000,25.8,15.574764325336,0.0198531685829152,34.0,20.06,20.06,20.06,20.06
singapore_iwec,2017-06-15 09:00:00.000,28.0,18.640021180142,0.0202210845399112,209.0,164.942677532729,106.998038653104,106.998038653104,134.730314498162
singapore_iwec,2017-06-15 10:00:00.000,29.0,19.5234403730104,0.0188187436051737,381.0,263.281723952295,188.149024231214,188.149024231214,231.309061634507
singapore_iwec,2017-06-15 11:00:00.000,29.4,19.8745789052966,0.0192721485514394,446.0,268.983861489782,233.001884945527,233.001884945527,261.555943153026
singapore_iwec,2017-06-15 12:00:00.000,30.0,21.9553574827062,0.0202494479657553,546.0,303.434186322408,278.382943992748,278.382943992748,315.150348586369
singapore_iwec,2017-06-15 13:00:00.000,32.0,25.1625780343238,0.0202944594049525,599.0,310.436600629034,308.684082532935,308.684082532935,344.728063682187
singapore_iwec,2017-06-15 14:00:00.000,30.4,24.4959535824657,0.0210420827780068,602.0,293.051324410614,293.051324410614,323.407497416226,344.68877044968
singapore_iwec,2017-06-15 15:00:00.000,27.0,18.9943509417641,0.0167098141539259,558.0,261.693215675375,261.693215675375,335.288903059795,324.191770246409
singapore_iwec,2017-06-15 16:00:00.000,25.0,16.1228049392212,0.0178871250134133,463.0,219.161191295342,219.161191295342,321.535493345474,280.27763891571
singapore_iwec,2017-06-15 17:00:00.000,26.0,15.574764325336,0.0192549834074802,330.0,117.504687592155,117.504687592155,368.112470836051,240.061668793642
singapore_iwec,2017-06-15 18:00:00.000,27.0,16.3047948404562,0.0178895356997826,175.0,54.2246916970719,54.2246916970719,380.973295801291,198.560156107216
singapore_iwec,2017-06-15 19:00:00.000,26.0,15.574764325336,0.0190150503605802,37.0,21.83,21.83,21.83,21.83
singapore_iwec,2017-06-15 20:00:00.000,25.5,15.023585042788,0.0186567336619996,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 21:00:00.000,25.0,14.6543676478638,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 22:00:00.000,25.0,14.6543676478638,0.0189032870967565,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-15 23:00:00.000,25.2,14.6543676478638,0.0182985247352762,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 00:00:00.000,25.0,16.1228049392212,0.017868906196128,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 01:00:00.000,25.0,17.3895913447079,0.0189032870967565,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 02:00:00.000,24.8,17.7485044333106,0.0184678020621875,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 03:00:00.000,25.0,17.3895913447079,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 04:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 05:00:00.000,24.9,14.4692248260096,0.0188066761884675,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 06:00:00.000,25.0,15.574764325336,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 07:00:00.000,25.0,15.574764325336,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 08:00:00.000,25.7,16.3047948404562,0.0197321142776617,31.0,18.29,18.29,18.29,18.29
singapore_iwec,2017-06-16 09:00:00.000,27.0,18.4623711610131,0.0201863238218852,199.0,150.458437033899,104.499771998972,104.499771998972,126.527404196587
singapore_iwec,2017-06-16 10:00:00.000,29.0,21.2666588388778,0.0214275701007331,403.0,295.680459663251,182.840010791393,182.840010791393,247.730363427986
singapore_iwec,2017-06-16 11:00:00.000,29.6,22.126780940109,0.020298250667194,583.0,366.51026995234,229.196267738852,229.196267738852,338.208638942927
singapore_iwec,2017-06-16 12:00:00.000,31.0,23.4875394726668,0.0200042210955985,714.0,351.330542805155,256.91397820116,256.91397820116,395.310105626827
singapore_iwec,2017-06-16 13:00:00.000,32.0,24.6630296816965,0.0215259711860302,783.0,235.369851333115,225.673750326531,225.673750326531,416.466505125843
singapore_iwec,2017-06-16 14:00:00.000,30.3,22.979451613856,0.0208965040692838,788.0,227.936266951641,227.936266951641,343.259917975483,425.224683564622
singapore_iwec,2017-06-16 15:00:00.000,31.1,22.979451613856,0.0204399759239667,684.0,196.352144761767,196.352144761767,421.68005304322,388.383030901089
singapore_iwec,2017-06-16 16:00:00.000,32.0,23.3184669961987,0.0203152503985976,522.0,174.112344976953,174.112344976953,427.382237325395,325.732320517943
singapore_iwec,2017-06-16 17:00:00.000,31.1,21.6116115790617,0.0195691738417341,330.0,124.271461575871,124.271461575871,352.427988004609,236.108519577516
singapore_iwec,2017-06-16 18:00:00.000,30.0,20.398931575862,0.0188971082217766,187.0,61.2481879872172,61.2481879872172,387.247872446147,205.539152882984
singapore_iwec,2017-06-16 19:00:00.000,29.0,19.5234403730104,0.0188572144206966,42.0,24.78,24.78,24.78,24.78
singapore_iwec,2017-06-16 20:00:00.000,28.0,18.640021180142,0.0202210845399112,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 21:00:00.000,27.0,17.5692140526609,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 22:00:00.000,27.0,16.4864421183267,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-16 23:00:00.000,26.2,15.9404709028863,0.0194513721925386,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 00:00:00.000,26.0,15.7577912092084,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 01:00:00.000,26.0,14.2837237783323,0.0190150503605802,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 02:00:00.000,25.9,14.0978628833734,0.0193373413683618,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 03:00:00.000,26.0,13.9116405081111,0.0179160180378778,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 04:00:00.000,26.0,15.574764325336,0.0190344917981835,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 05:00:00.000,25.5,15.207662801955,0.0193374391019203,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 06:00:00.000,25.7,15.3913887077088,0.0195555506018913,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 07:00:00.000,25.8,15.574764325336,0.0196553722835015,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 08:00:00.000,26.0,15.7577912092084,0.0198969981123888,30.0,17.7,17.7,17.7,17.7
singapore_iwec,2017-06-17 09:00:00.000,29.0,19.8745789052966,0.021471509200811,207.0,162.850711015542,106.270341476012,106.270341476012,133.418804449273
singapore_iwec,2017-06-17 10:00:00.000,29.0,20.398931575862,0.0201520340800861,435.0,334.908474359933,182.685712309225,182.685712309225,270.285969023295
singapore_iwec,2017-06-17 11:00:00.000,30.5,22.4687349362479,0.020283351851999,643.0,412.949888178192,210.544701755378,210.544701755378,371.240901830673
singapore_iwec,2017-06-17 12:00:00.000,30.0,22.4687349362479,0.0202701708323079,745.0,350.38976944266,229.013516582124,229.013516582124,406.633960442468
singapore_iwec,2017-06-17 13:00:00.000,30.0,22.809506377953,0.0213884222510796,735.0,267.450873275425,260.001498433961,260.001498433961,400.430650407237
singapore_iwec,2017-06-17 14:00:00.000,29.3,22.4687349362479,0.0202478184249339,602.0,266.588067640193,266.588067640193,309.523901794458,340.435718688056
singapore_iwec,2017-06-17 15:00:00.000,27.0,19.3473961187084,0.0190370105432429,466.0,228.024567228996,228.024567228996,278.928314134323,271.545755100239
singapore_iwec,2017-06-17 16:00:00.000,27.0,19.5234403730104,0.0202276786074512,292.0,162.389124658204,162.389124658204,181.066665346017,173.597755789412
singapore_iwec,2017-06-17 17:00:00.000,26.8,18.640021180142,0.0195205886999063,125.0,73.75,73.75,73.75,73.75
singapore_iwec,2017-06-17 18:00:00.000,26.0,17.5692140526609,0.0201384687973161,111.0,53.4914784117448,53.4914784117448,132.910664334618,88.7014163711235
singapore_iwec,2017-06-17 19:00:00.000,27.0,17.7485044333106,0.0202276786074512,31.0,18.29,18.29,18.29,18.29
singapore_iwec,2017-06-17 20:00:00.000,26.4,16.1228049392212,0.019956245367941,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 21:00:00.000,26.0,15.7577912092084,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 22:00:00.000,26.0,15.574764325336,0.0190150503605802,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-17 23:00:00.000,25.7,15.3913887077088,0.0197119783029712,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 00:00:00.000,26.0,15.7577912092084,0.0200973021057192,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 01:00:00.000,26.0,15.7577912092084,0.0200973021057192,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 02:00:00.000,25.6,15.3913887077088,0.019611728411853,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 03:00:00.000,26.0,16.848714798965,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 04:00:00.000,26.0,18.106093927543,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 05:00:00.000,26.1,18.2843958744836,0.0184672859224522,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 06:00:00.000,26.0,17.5692140526609,0.0179343043596379,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 07:00:00.000,25.0,16.1228049392212,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 08:00:00.000,26.0,16.4864421183267,0.0183551784077044,23.0,13.57,13.57,13.57,13.57
singapore_iwec,2017-06-18 09:00:00.000,27.0,17.2096348685752,0.0178712963002326,152.0,94.4039044221593,87.8457369530203,87.8457369530203,90.9948811101551
singapore_iwec,2017-06-18 10:00:00.000,29.0,19.6991675253497,0.0201520340800861,307.0,196.649423200592,166.515210731346,166.515210731346,183.863032015148
singapore_iwec,2017-06-18 11:00:00.000,28.6,18.106093927543,0.0191428530040898,445.0,271.21119654469,219.553973389199,219.553973389199,260.554018403774
singapore_iwec,2017-06-18 12:00:00.000,31.0,21.4392866813432,0.0188265226525027,616.0,320.64947567827,261.911626264131,261.911626264131,347.695354485643
singapore_iwec,2017-06-18 13:00:00.000,31.0,21.4392866813432,0.0188457465958132,737.0,267.054949923805,259.190362128021,259.190362128021,401.403539850906
singapore_iwec,2017-06-18 14:00:00.000,27.5,18.106093927543,0.0196410418339152,789.0,236.035444784322,236.035444784322,346.79212607692,427.498956922066
singapore_iwec,2017-06-18 15:00:00.000,31.0,21.0937268060758,0.0179827172951371,686.0,195.793634718507,195.793634718507,421.991500657589,389.743645046169
singapore_iwec,2017-06-18 16:00:00.000,31.0,21.0937268060758,0.0179827172951371,524.0,173.96172130641,173.96172130641,428.779699150003,327.203379901171
singapore_iwec,2017-06-18 17:00:00.000,31.0,20.2244596226751,0.0180010918391044,332.0,117.895360331107,117.895360331107,369.457708667134,241.655288180632
singapore_iwec,2017-06-18 18:00:00.000,31.0,20.398931575862,0.0188650098387597,176.0,54.9732178789443,54.9732178789443,377.312336211405,198.068717549943
singapore_iwec,2017-06-18 19:00:00.000,30.0,19.1710334240553,0.017786394070618,38.0,22.42,22.42,22.42,22.42
singapore_iwec,2017-06-18 20:00:00.000,29.1,18.4623711610131,0.0184419875439219,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 21:00:00.000,28.0,17.5692140526609,0.0189807176720812,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 22:00:00.000,28.0,17.5692140526609,0.0189807176720812,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-18 23:00:00.000,27.4,17.0293431735447,0.0197222706385723,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 00:00:00.000,27.0,17.7485044333106,0.0201863238218852,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 01:00:00.000,27.0,18.4623711610131,0.0201863238218852,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 02:00:00.000,26.8,18.640021180142,0.0195006356689852,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 03:00:00.000,27.0,18.2843958744836,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 04:00:00.000,27.0,17.7485044333106,0.0202276786074512,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 05:00:00.000,26.2,15.9404709028863,0.0203858428587374,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 06:00:00.000,26.0,15.7577912092084,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 07:00:00.000,26.0,15.7577912092084,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 08:00:00.000,26.5,16.3047948404562,0.0205128908159177,23.0,13.57,13.57,13.57,13.57
singapore_iwec,2017-06-19 09:00:00.000,27.0,17.9274639177829,0.0213812281807705,150.0,92.4967359730804,86.9528341463563,86.9528341463563,89.6160615235051
singapore_iwec,2017-06-19 10:00:00.000,29.0,20.5730929883208,0.021471509200811,306.0,195.974296582264,166.058250853801,166.058250853801,183.280836586298
singapore_iwec,2017-06-19 11:00:00.000,30.1,22.2979063558565,0.0220798059124343,442.0,269.24481574333,219.28583809392,219.28583809392,258.912167482824
singapore_iwec,2017-06-19 12:00:00.000,31.0,22.6392678799281,0.0215044725357916,543.0,302.252551749914,277.173990118023,277.173990118023,313.713615103012
singapore_iwec,2017-06-19 13:00:00.000,31.0,22.2979063558565,0.0200246851771154,598.0,310.240393227676,308.156230793943,308.156230793943,344.351670006576
singapore_iwec,2017-06-19 14:00:00.000,29.8,20.5730929883208,0.0203277548429735,602.0,292.964176629574,292.964176629574,322.868413878063,344.905286420463
singapore_iwec,2017-06-19 15:00:00.000,31.0,21.6116115790617,0.0200451911705343,556.0,261.639206837006,261.639206837006,333.359611392104,323.291420686226
singapore_iwec,2017-06-19 16:00:00.000,31.0,21.0937268060758,0.0180010918391044,464.0,219.748236335227,219.748236335227,321.354282270007,280.959809036611
singapore_iwec,2017-06-19 17:00:00.000,30.8,21.0937268060758,0.0183914205331141,332.0,118.217776318634,118.217776318634,368.207042227084,241.365841327029
singapore_iwec,2017-06-19 18:00:00.000,29.0,19.6991675253497,0.020193357406862,176.0,55.335648518834,55.335648518834,374.184379577697,197.021352995109
singapore_iwec,2017-06-19 19:00:00.000,29.0,19.6991675253497,0.0201726745809909,38.0,22.42,22.42,22.42,22.42
singapore_iwec,2017-06-19 20:00:00.000,29.0,19.6991675253497,0.0201726745809909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 21:00:00.000,28.0,18.640021180142,0.0202210845399112,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 22:00:00.000,28.0,18.640021180142,0.0202210845399112,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-19 23:00:00.000,27.7,18.4623711610131,0.0200825590272639,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 00:00:00.000,27.0,17.7485044333106,0.0201863238218852,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 01:00:00.000,27.0,17.7485044333106,0.0202069800559338,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 02:00:00.000,26.8,16.6677482741584,0.0204266615461628,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 03:00:00.000,26.0,15.9404709028863,0.0214462606245769,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 04:00:00.000,26.0,15.9404709028863,0.0214462606245769,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 05:00:00.000,26.3,16.3047948404562,0.0214133984156909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 06:00:00.000,26.0,16.848714798965,0.0201384687973161,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 07:00:00.000,25.0,15.7577912092084,0.0201902431674854,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 08:00:00.000,25.6,16.1228049392212,0.0189861070816142,22.0,12.98,12.98,12.98,12.98
singapore_iwec,2017-06-20 09:00:00.000,27.0,17.7485044333106,0.0202069800559338,150.0,92.6056590821142,86.9155573827531,86.9155573827531,89.6492400365684
singapore_iwec,2017-06-20 10:00:00.000,28.0,18.640021180142,0.0202210845399112,306.0,196.104544503536,165.989373572678,165.989373572678,183.320996475261
singapore_iwec,2017-06-20 11:00:00.000,29.0,18.9943509417641,0.021471509200811,442.0,269.377141934936,219.162182097988,219.162182097988,258.951785568412
singapore_iwec,2017-06-20 12:00:00.000,30.0,20.9204893292806,0.0213884222510796,542.0,301.852130378092,276.826202447461,276.826202447461,313.190567300589
singapore_iwec,2017-06-20 13:00:00.000,30.0,22.126780940109,0.0213884222510796,596.0,309.679065087671,307.537664196449,307.537664196449,343.297169834676
singapore_iwec,2017-06-20 14:00:00.000,31.1,23.6563233471954,0.020737461360891,601.0,292.794890038971,292.794890038971,322.373143790454,344.397735814001
singapore_iwec,2017-06-20 15:00:00.000,30.0,21.9553574827062,0.0202909361570181,556.0,261.721159851914,261.721159851914,333.190556224635,323.29323747666
singapore_iwec,2017-06-20 16:00:00.000,30.0,21.4392866813432,0.0203117440705055,463.0,219.728721706863,219.728721706863,320.0701350618,280.264773763139
singapore_iwec,2017-06-20 17:00:00.000,29.5,20.0496758336819,0.0194465942835906,332.0,118.552566596459,118.552566596459,366.935401558233,241.029212525444
singapore_iwec,2017-06-20 18:00:00.000,29.0,19.5234403730104,0.0188765088727014,177.0,55.4126291278439,55.4126291278439,376.53062324017,198.199919235038
singapore_iwec,2017-06-20 19:00:00.000,29.0,19.5234403730104,0.0188572144206966,39.0,23.01,23.01,23.01,23.01
singapore_iwec,2017-06-20 20:00:00.000,28.0,18.4623711610131,0.019000122966635,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 21:00:00.000,28.0,18.4623711610131,0.0189807176720812,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 22:00:00.000,28.0,17.5692140526609,0.0189807176720812,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-20 23:00:00.000,28.0,17.3895913447079,0.0187141132348778,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 00:00:00.000,28.0,17.5692140526609,0.0189613519752978,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 01:00:00.000,27.0,16.4864421183267,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 02:00:00.000,27.0,16.4864421183267,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 03:00:00.000,27.0,16.4864421183267,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 04:00:00.000,27.0,16.3047948404562,0.0178712963002326,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 05:00:00.000,27.0,16.4864421183267,0.0183558012590754,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 06:00:00.000,27.0,16.4864421183267,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 07:00:00.000,27.0,16.4864421183267,0.0190370105432429,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-21 08:00:00.000,27.4,17.0293431735447,0.0197424374181847,22.0,12.98,12.98,12.98,12.98
singapore_iwec,2017-06-21 09:00:00.000,29.0,20.398931575862,0.0201520340800861,149.0,91.7036006328103,86.4505091282058,86.4505091282058,88.9735926611382
singapore_iwec,2017-06-21 10:00:00.000,29.0,21.6116115790617,0.0201314357743609,305.0,195.422281066416,165.538547824829,165.538547824829,182.725546549998
singapore_iwec,2017-06-21 11:00:00.000,29.8,23.1491047637112,0.0211141430973874,442.0,269.508771243525,219.046907211396,219.046907211396,258.978497430293
singapore_iwec,2017-06-21 12:00:00.000,31.0,24.3285956565499,0.0215044725357916,542.0,301.911914659011,276.757788829104,276.757788829104,313.197261524295
singapore_iwec,2017-06-21 13:00:00.000,31.0,24.160954792205,0.0200246851771154,597.0,310.045024109946,307.803774062454,307.803774062454,343.832687256086
singapore_iwec,2017-06-21 14:00:00.000,29.2,22.6392678799281,0.0214622404065925,601.0,267.594006370812,267.594006370812,309.060543877263,340.234468956028
